Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
265,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,39,23139.00,23164.50,1/20/2025 8:04:00 AM,1/21/2025 11:11:00 AM,DAVWAPPB_V1-0373,Stop loss,($1989.00),$206067.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1989.00,$27475.50,$29464.50,1328,
266,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,21,23409.75,23432.50,1/22/2025 7:53:00 AM,1/22/2025 1:56:00 PM,DAVWAPPB_V1-0374,FlattenStrategyPositionsLong,$955.50,$207022.50,$0.00,$0.00,$0.00,$0.00,$0.00,$745.50,$4231.50,$3276.00,364,
267,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,39,23483.00,23457.50,1/24/2025 7:53:00 AM,1/24/2025 8:03:00 AM,DAVWAPPB_V1-0375,Stop loss,($1989.00),$205033.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1989.00,$897.00,$2886.00,11,
268,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,25,23419.50,23314.25,1/24/2025 8:18:00 AM,1/24/2025 1:56:00 PM,DAVWAPPB_V1-0376,FlattenStrategyPositionsShort,$5262.50,$210296.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1637.50,$7987.50,$2725.00,339,
269,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,17,22701.75,22645.75,1/27/2025 7:45:00 AM,1/27/2025 8:20:00 AM,DAVWAPPB_V1-0377,Stop loss,($1904.00),$208392.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1904.00,$1895.50,$3799.50,36,
270,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,17,22676.25,22628.50,1/27/2025 9:10:00 AM,1/27/2025 1:56:00 PM,DAVWAPPB_V1-0378,FlattenStrategyPositionsShort,$1623.50,$210015.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1096.50,$5542.00,$3918.50,287,
271,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,20,22610.00,22659.50,1/28/2025 7:44:00 AM,1/28/2025 7:53:00 AM,DAVWAPPB_V1-0379,Stop loss,($1980.00),$208035.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$1310.00,$3290.00,10,
272,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,21,23003.25,23050.25,1/30/2025 8:13:00 AM,1/30/2025 12:49:00 PM,DAVWAPPB_V1-0381,Stop loss,($1974.00),$206061.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1974.00,$7045.50,$9019.50,277,
273,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,20,23265.50,23216.00,1/31/2025 7:55:00 AM,1/31/2025 11:31:00 AM,DAVWAPPB_V1-0382,Stop loss,($1980.00),$204081.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$4670.00,$6650.00,217,
274,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,7,22752.50,22846.75,2/3/2025 8:30:00 AM,2/3/2025 1:56:00 PM,DAVWAPPB_V1-0384,FlattenStrategyPositionsLong,$1319.50,$205401.00,$0.00,$0.00,$0.00,$0.00,$0.00,$392.00,$2576.00,$1256.50,327,
275,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,26,22932.00,23094.75,2/4/2025 7:49:00 AM,2/4/2025 1:56:00 PM,DAVWAPPB_V1-0385,FlattenStrategyPositionsLong,$8463.00,$213864.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1001.00,$9321.00,$858.00,368,
276,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,31,22990.25,22958.75,2/5/2025 7:43:00 AM,2/5/2025 7:58:00 AM,DAVWAPPB_V1-0386,Stop loss,($1953.00),$211911.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1953.00,$1054.00,$3007.00,16,
277,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,27,23004.25,23140.50,2/5/2025 8:39:00 AM,2/5/2025 1:56:00 PM,DAVWAPPB_V1-0387,FlattenStrategyPositionsLong,$7357.50,$219268.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1390.50,$8937.00,$1579.50,318,
278,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,35,23210.25,23182.00,2/11/2025 7:48:00 AM,2/11/2025 8:01:00 AM,DAVWAPPB_V1-0392,Stop loss,($1977.50),$217291.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1977.50,$875.00,$2852.50,14,
279,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,15,23018.00,23211.50,2/12/2025 7:38:00 AM,2/12/2025 1:56:00 PM,DAVWAPPB_V1-0393,FlattenStrategyPositionsLong,$5805.00,$223096.00,$0.00,$0.00,$0.00,$0.00,$0.00,$630.00,$7125.00,$1320.00,379,
280,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,20,23342.50,23293.50,2/13/2025 8:00:00 AM,2/13/2025 8:08:00 AM,DAVWAPPB_V1-0395,Stop loss,($1960.00),$221136.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1960.00,$1420.00,$3380.00,9,
281,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,50,23529.25,23549.00,2/14/2025 8:43:00 AM,2/14/2025 8:49:00 AM,DAVWAPPB_V1-0396,Stop loss,($1975.00),$219161.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1975.00,$650.00,$2625.00,7,
282,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,34,23575.25,23546.50,2/14/2025 8:57:00 AM,2/14/2025 9:20:00 AM,DAVWAPPB_V1-0397,Stop loss,($1955.00),$217206.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1955.00,$884.00,$2839.00,24,
283,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,26,23563.25,23601.75,2/19/2025 8:05:00 AM,2/19/2025 8:32:00 AM,DAVWAPPB_V1-0401,Stop loss,($2002.00),$215204.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2002.00,$1495.00,$3497.00,28,
284,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,47,23600.75,23579.50,2/19/2025 8:45:00 AM,2/19/2025 8:57:00 AM,DAVWAPPB_V1-0402,Stop loss,($1997.50),$213206.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1997.50,$2256.00,$4253.50,13,
285,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,14,23555.00,23546.25,2/20/2025 7:50:00 AM,2/20/2025 1:56:00 PM,DAVWAPPB_V1-0404,FlattenStrategyPositionsShort,$245.00,$213451.50,$0.00,$0.00,$0.00,$0.00,$0.00,$385.00,$5257.00,$5012.00,367,
286,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,13,23524.50,23117.00,2/21/2025 7:42:00 AM,2/21/2025 1:56:00 PM,DAVWAPPB_V1-0405,FlattenStrategyPositionsShort,$10595.00,$224046.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1150.50,$11596.00,$1001.00,375,
287,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,25,23115.25,22862.75,2/24/2025 7:43:00 AM,2/24/2025 1:56:00 PM,DAVWAPPB_V1-0406,FlattenStrategyPositionsShort,$12625.00,$236671.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1550.00,$13100.00,$475.00,374,
288,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,15,22722.50,22545.50,2/25/2025 7:48:00 AM,2/25/2025 1:56:00 PM,DAVWAPPB_V1-0407,FlattenStrategyPositionsShort,$5310.00,$241981.50,$0.00,$0.00,$0.00,$0.00,$0.00,$217.50,$9465.00,$4155.00,369,
289,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,8,22384.00,21844.75,3/3/2025 7:42:00 AM,3/3/2025 1:56:00 PM,DAVWAPPB_V1-0409,FlattenStrategyPositionsShort,$8628.00,$250609.50,$0.00,$0.00,$0.00,$0.00,$0.00,$656.00,$10400.00,$1772.00,375,
290,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,16,21625.75,21686.50,3/4/2025 8:07:00 AM,3/4/2025 9:49:00 AM,DAVWAPPB_V1-0410,Stop loss,($1944.00),$248665.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1944.00,$4272.00,$6216.00,103,
291,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,20,21740.00,21789.25,3/5/2025 8:32:00 AM,3/5/2025 8:34:00 AM,DAVWAPPB_V1-0412,Stop loss,($1970.00),$246695.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1970.00,$10.00,$1980.00,3,
292,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,13,20959.25,20884.75,3/11/2025 7:44:00 AM,3/11/2025 8:01:00 AM,DAVWAPPB_V1-0413,Stop loss,($1937.00),$244758.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1937.00,$1462.50,$3399.50,18,
293,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,20,20909.00,20859.50,3/11/2025 9:19:00 AM,3/11/2025 9:23:00 AM,DAVWAPPB_V1-0414,Stop loss,($1980.00),$242778.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$0.00,$1980.00,5,
294,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,8,20962.25,21081.25,3/12/2025 8:35:00 AM,3/12/2025 10:11:00 AM,DAVWAPPB_V1-0415,Stop loss,($1904.00),$240874.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1904.00,$2412.00,$4316.00,97,
295,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,14,20869.25,20936.25,3/13/2025 7:53:00 AM,3/13/2025 8:20:00 AM,DAVWAPPB_V1-0417,Stop loss,($1876.00),$238998.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1876.00,$3605.00,$5481.00,28,
296,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,14,20949.00,20880.00,3/13/2025 8:22:00 AM,3/13/2025 8:37:00 AM,DAVWAPPB_V1-0418,Stop loss,($1932.00),$237066.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1932.00,$1064.00,$2996.00,16,
297,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,20845.25,20897.00,3/13/2025 8:42:00 AM,3/13/2025 8:53:00 AM,DAVWAPPB_V1-0419,Stop loss,($1966.50),$235100.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1966.50,$1045.00,$3011.50,12,
298,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,28,20994.75,20959.50,3/14/2025 7:46:00 AM,3/14/2025 8:00:00 AM,DAVWAPPB_V1-0421,Stop loss,($1974.00),$233126.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1974.00,$2380.00,$4354.00,15,
299,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,15,20985.25,21147.25,3/14/2025 8:48:00 AM,3/14/2025 1:56:00 PM,DAVWAPPB_V1-0423,FlattenStrategyPositionsLong,$4860.00,$237986.00,$0.00,$0.00,$0.00,$0.00,$0.00,$795.00,$5017.50,$157.50,309,
300,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,12,21235.00,21156.25,3/17/2025 7:40:00 AM,3/17/2025 7:51:00 AM,DAVWAPPB_V1-0424,Stop loss,($1890.00),$236096.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1890.00,$840.00,$2730.00,12,
301,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,13,20987.00,20911.25,3/18/2025 7:41:00 AM,3/18/2025 1:56:00 PM,DAVWAPPB_V1-0426,FlattenStrategyPositionsShort,$1969.50,$238065.50,$0.00,$0.00,$0.00,$0.00,$0.00,$754.00,$4433.00,$2463.50,376,
302,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,22,21102.50,21057.75,3/20/2025 7:40:00 AM,3/20/2025 11:28:00 AM,DAVWAPPB_V1-0427,Stop loss,($1969.00),$236096.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1969.00,$9449.00,$11418.00,229,
303,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,16,20938.75,20877.50,3/21/2025 7:53:00 AM,3/21/2025 8:12:00 AM,DAVWAPPB_V1-0428,Stop loss,($1960.00),$234136.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1960.00,$832.00,$2792.00,20,
304,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,15,20975.50,20909.75,3/21/2025 8:26:00 AM,3/21/2025 8:43:00 AM,DAVWAPPB_V1-0429,Stop loss,($1972.50),$232164.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1972.50,$292.50,$2265.00,18,
305,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,21531.25,21497.75,3/24/2025 7:53:00 AM,3/24/2025 8:10:00 AM,DAVWAPPB_V1-0430,Stop loss,($1943.00),$230221.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1943.00,$1131.00,$3074.00,18,
306,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,26,21650.50,21694.00,3/25/2025 8:18:00 AM,3/25/2025 1:56:00 PM,DAVWAPPB_V1-0431,FlattenStrategyPositionsLong,$2262.00,$232483.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1885.00,$3029.00,$767.00,339,
307,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,21602.50,21337.00,3/26/2025 7:52:00 AM,3/26/2025 1:56:00 PM,DAVWAPPB_V1-0432,FlattenStrategyPositionsShort,$10089.00,$242572.00,$0.00,$0.00,$0.00,$0.00,$0.00,$646.00,$13262.00,$3173.00,365,
308,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,10,21188.75,21287.75,3/27/2025 7:37:00 AM,3/27/2025 7:55:00 AM,DAVWAPPB_V1-0433,Stop loss,($1980.00),$240592.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$775.00,$2755.00,19,
309,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,11,21291.50,21204.50,3/27/2025 7:57:00 AM,3/27/2025 1:54:00 PM,DAVWAPPB_V1-0434,Stop loss,($1914.00),$238678.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1914.00,$2634.50,$4548.50,358,
310,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,13,20227.75,20303.75,3/31/2025 7:45:00 AM,3/31/2025 7:56:00 AM,DAVWAPPB_V1-0435,Stop loss,($1976.00),$236702.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1976.00,$1007.50,$2983.50,12,
311,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,17,20345.50,20287.00,3/31/2025 8:08:00 AM,3/31/2025 8:25:00 AM,DAVWAPPB_V1-0436,Stop loss,($1989.00),$234713.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1989.00,$1173.00,$3162.00,18,
312,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,21,20271.50,20318.75,3/31/2025 8:30:00 AM,3/31/2025 8:34:00 AM,DAVWAPPB_V1-0437,Stop loss,($1984.50),$232728.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1984.50,$147.00,$2131.50,5,
313,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,15,20665.50,20603.00,4/1/2025 7:53:00 AM,4/1/2025 7:56:00 AM,DAVWAPPB_V1-0438,Stop loss,($1875.00),$230853.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1875.00,$82.50,$1957.50,4,
314,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,14,20514.00,20582.50,4/1/2025 8:14:00 AM,4/1/2025 8:37:00 AM,DAVWAPPB_V1-0439,Stop loss,($1918.00),$228935.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1918.00,$1134.00,$3052.00,24,
315,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,10,20647.50,20822.50,4/1/2025 8:43:00 AM,4/1/2025 1:56:00 PM,DAVWAPPB_V1-0440,FlattenStrategyPositionsLong,$3500.00,$232435.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1010.00,$4160.00,$660.00,314,
316,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,25,20717.00,20978.00,4/2/2025 7:45:00 AM,4/2/2025 1:56:00 PM,DAVWAPPB_V1-0441,FlattenStrategyPositionsLong,$13050.00,$245485.50,$0.00,$0.00,$0.00,$0.00,$0.00,$900.00,$19262.50,$6212.50,372,
317,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,3,18383.00,18693.50,4/7/2025 8:41:00 AM,4/7/2025 8:46:00 AM,DAVWAPPB_V1-0443,Stop loss,($1863.00),$243622.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1863.00,$61.50,$1924.50,6,
318,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,10,19477.75,19382.25,4/8/2025 8:02:00 AM,4/8/2025 8:56:00 AM,DAVWAPPB_V1-0445,Stop loss,($1910.00),$241712.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1910.00,$1835.00,$3745.00,55,
319,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,11,19339.25,18438.25,4/8/2025 9:00:00 AM,4/8/2025 1:56:00 PM,DAVWAPPB_V1-0446,FlattenStrategyPositionsShort,$19822.00,$261534.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1232.00,$25410.00,$5588.00,297,
320,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,5,18716.25,18534.50,4/9/2025 7:57:00 AM,4/9/2025 8:52:00 AM,DAVWAPPB_V1-0447,Stop loss,($1817.50),$259717.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1817.50,$932.50,$2750.00,56,
321,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,11,19824.25,19729.50,4/10/2025 8:59:00 AM,4/10/2025 1:56:00 PM,DAVWAPPB_V1-0449,FlattenStrategyPositionsShort,$2084.50,$261801.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1452.00,$15262.50,$13178.00,298,
322,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,5,19780.50,19602.75,4/11/2025 7:47:00 AM,4/11/2025 8:21:00 AM,DAVWAPPB_V1-0450,Stop loss,($1777.50),$260024.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1777.50,$797.50,$2575.00,35,
323,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,8,19750.00,19635.25,4/11/2025 8:49:00 AM,4/11/2025 8:59:00 AM,DAVWAPPB_V1-0451,Stop loss,($1836.00),$258188.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1836.00,$140.00,$1976.00,11,
324,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,9,20308.00,20190.50,4/14/2025 7:41:00 AM,4/14/2025 1:56:00 PM,DAVWAPPB_V1-0452,FlattenStrategyPositionsShort,$2115.00,$260303.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1750.50,$6430.50,$4315.50,376,
325,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,30,19836.75,19804.00,4/16/2025 8:35:00 AM,4/16/2025 9:07:00 AM,DAVWAPPB_V1-0456,Stop loss,($1965.00),$258338.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1965.00,$2655.00,$4620.00,33,
326,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,12,19605.75,19687.25,4/17/2025 7:39:00 AM,4/17/2025 7:51:00 AM,DAVWAPPB_V1-0457,Stop loss,($1956.00),$256382.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1956.00,$420.00,$2376.00,13,
327,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,14,19266.75,19103.75,4/21/2025 7:56:00 AM,4/21/2025 1:56:00 PM,DAVWAPPB_V1-0459,FlattenStrategyPositionsShort,$4564.00,$260946.00,$0.00,$0.00,$0.00,$0.00,$0.00,$154.00,$9926.00,$5362.00,361,
328,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,35,19433.50,19583.00,4/22/2025 7:55:00 AM,4/22/2025 1:56:00 PM,DAVWAPPB_V1-0460,FlattenStrategyPositionsLong,$10465.00,$271411.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1505.00,$20457.50,$9992.50,362,
329,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,13,20291.75,20217.25,4/23/2025 7:50:00 AM,4/23/2025 7:56:00 AM,DAVWAPPB_V1-0461,Stop loss,($1937.00),$269474.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1937.00,$1111.50,$3048.50,7,
330,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,17,20217.00,20058.75,4/23/2025 9:22:00 AM,4/23/2025 1:56:00 PM,DAVWAPPB_V1-0462,FlattenStrategyPositionsShort,$5380.50,$274854.50,$0.00,$0.00,$0.00,$0.00,$0.00,$875.50,$9350.00,$3969.50,275,
331,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,14,20570.00,20501.25,4/25/2025 8:10:00 AM,4/25/2025 8:23:00 AM,DAVWAPPB_V1-0464,Stop loss,($1925.00),$272929.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1925.00,$1344.00,$3269.00,14,
332,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,11,20491.00,20582.00,4/25/2025 8:27:00 AM,4/25/2025 9:11:00 AM,DAVWAPPB_V1-0465,Stop loss,($2002.00),$270927.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2002.00,$973.50,$2975.50,45,
333,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,11,20676.50,20761.00,4/28/2025 8:01:00 AM,4/28/2025 1:51:00 PM,DAVWAPPB_V1-0467,Stop loss,($1859.00),$269068.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1859.00,$4543.00,$6402.00,351,
334,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,32,20731.25,20700.00,4/29/2025 7:55:00 AM,4/29/2025 8:01:00 AM,DAVWAPPB_V1-0468,Stop loss,($2000.00),$267068.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2000.00,$688.00,$2688.00,7,
335,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,14,20338.25,20409.75,4/30/2025 7:59:00 AM,4/30/2025 8:09:00 AM,DAVWAPPB_V1-0470,Stop loss,($2002.00),$265066.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2002.00,$665.00,$2667.00,11,
336,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,45,20461.25,20869.75,4/30/2025 8:20:00 AM,4/30/2025 1:56:00 PM,DAVWAPPB_V1-0471,FlattenStrategyPositionsLong,$36765.00,$301831.50,$0.00,$0.00,$0.00,$0.00,$0.00,$652.50,$38700.00,$1935.00,337,
337,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,13,21108.75,21184.50,5/1/2025 7:44:00 AM,5/1/2025 7:48:00 AM,DAVWAPPB_V1-0472,Stop loss,($1969.50),$299862.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1969.50,$45.50,$2015.00,5,
338,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,26,21060.50,21022.75,5/6/2025 7:38:00 AM,5/6/2025 7:47:00 AM,DAVWAPPB_V1-0473,Stop loss,($1963.00),$297899.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1963.00,$845.00,$2808.00,10,
339,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,13,20969.00,21042.50,5/6/2025 7:54:00 AM,5/6/2025 8:11:00 AM,DAVWAPPB_V1-0474,Stop loss,($1911.00),$295988.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1911.00,$481.00,$2392.00,18,
340,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,18,21045.50,21132.00,5/6/2025 8:13:00 AM,5/6/2025 1:56:00 PM,DAVWAPPB_V1-0475,FlattenStrategyPositionsLong,$3114.00,$299102.00,$0.00,$0.00,$0.00,$0.00,$0.00,$621.00,$6975.00,$3861.00,344,
341,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,17,21346.50,21392.50,5/8/2025 9:24:00 AM,5/8/2025 1:56:00 PM,DAVWAPPB_V1-0477,FlattenStrategyPositionsLong,$1564.00,$300666.00,$0.00,$0.00,$0.00,$0.00,$0.00,$340.00,$6910.50,$5346.50,273,
342,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,22,21486.25,21441.00,5/9/2025 7:39:00 AM,5/9/2025 7:45:00 AM,DAVWAPPB_V1-0478,Stop loss,($1991.00),$298675.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1991.00,$253.00,$2244.00,7,
343,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,14,22002.25,22073.50,5/12/2025 7:38:00 AM,5/12/2025 10:47:00 AM,DAVWAPPB_V1-0479,Stop loss,($1995.00),$296680.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1995.00,$2800.00,$4795.00,190,
344,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,22,22272.00,22493.50,5/13/2025 7:40:00 AM,5/13/2025 1:56:00 PM,DAVWAPPB_V1-0480,FlattenStrategyPositionsLong,$9746.00,$306426.00,$0.00,$0.00,$0.00,$0.00,$0.00,$638.00,$12639.00,$2893.00,377,
345,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,38,22579.00,22553.25,5/14/2025 9:27:00 AM,5/14/2025 11:12:00 AM,DAVWAPPB_V1-0486,Stop loss,($1957.00),$304469.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1957.00,$4028.00,$5985.00,106,
346,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,28,22482.50,22517.75,5/15/2025 8:35:00 AM,5/15/2025 8:44:00 AM,DAVWAPPB_V1-0488,Stop loss,($1974.00),$302495.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1974.00,$756.00,$2730.00,10,
347,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,22540.00,22591.00,5/15/2025 8:58:00 AM,5/15/2025 1:56:00 PM,DAVWAPPB_V1-0489,FlattenStrategyPositionsLong,$2958.00,$305453.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1406.50,$11716.00,$8758.00,299,
348,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,17,22604.25,22661.50,5/16/2025 8:35:00 AM,5/16/2025 10:17:00 AM,DAVWAPPB_V1-0490,Stop loss,($1946.50),$303506.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1946.50,$2448.00,$4394.50,103,
349,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,20,22539.75,22719.00,5/19/2025 7:44:00 AM,5/19/2025 1:56:00 PM,DAVWAPPB_V1-0491,FlattenStrategyPositionsLong,$7170.00,$310676.50,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00,$8720.00,$1550.00,373,
350,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,15,22570.00,22635.50,5/20/2025 7:52:00 AM,5/20/2025 7:54:00 AM,DAVWAPPB_V1-0492,Stop loss,($1965.00),$308711.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1965.00,$112.50,$2077.50,3,
351,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,17,22584.75,22528.75,5/21/2025 7:47:00 AM,5/21/2025 11:22:00 AM,DAVWAPPB_V1-0494,Stop loss,($1904.00),$306807.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1904.00,$6324.00,$8228.00,216,
352,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,17,22468.50,22411.00,5/22/2025 7:58:00 AM,5/22/2025 8:55:00 AM,DAVWAPPB_V1-0495,Stop loss,($1955.00),$304852.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1955.00,$2516.00,$4471.00,58,
